numero_de_cliente	prob	prob_1	prob_2	prob_3	prob_4	prob_5	prob_6	prob_7	prob_8	prob_9	prob_10	prob_11	prob_12	prob_13	prob_14	prob_15	prob_16	prob_17	prob_18	prob_19	prob_20
29215330	7.42354490705403e-06	7.42354490704453e-06	7.42354490704454e-06	7.4235449070456e-06	7.42354490706815e-06	7.42354490706812e-06	7.42354490706815e-06	7.42354490706815e-06	7.42354490706815e-06	7.42354490706815e-06	7.42354490706815e-06	7.42354490704454e-06	7.42354490704454e-06	7.42354490706815e-06	7.42354490704453e-06	7.4235449070445e-06	7.42354490704454e-06	7.42354490704454e-06	7.42354490704453e-06	7.42354490704452e-06	7.4235449070445e-06
29217500	4.87283863839667e-05	4.87283863839621e-05	4.87283863839622e-05	4.87283863839621e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839735e-05	4.87283863839622e-05	4.87283863839622e-05	4.87283863839735e-05	4.87283863839621e-05	4.87283863839621e-05	4.87283863839621e-05	4.87283863839621e-05	4.87283863839621e-05	4.87283863839621e-05	4.87283863839622e-05
29218080	0.000110852937566949	0.000110852937566949	0.000110852937566949	0.00011085293756695	0.000110852937566949	0.000110852937566949	0.000110852937566948	0.000110852937566949	0.000110852937566949	0.000110852937566948	0.000110852937566949	0.00011085293756695	0.00011085293756695	0.000110852937566948	0.00011085293756695	0.000110852937566949	0.000110852937566949	0.00011085293756695	0.000110852937566949	0.000110852937566948	0.00011085293756695
29219250	5.81817085201119e-05	5.81817085201009e-05	5.8181708520101e-05	5.81817085201009e-05	5.81817085201284e-05	5.81817085201284e-05	5.81817085201285e-05	5.81817085201285e-05	5.81817085201284e-05	5.81817085201284e-05	5.81817085201284e-05	5.81817085201009e-05	5.8181708520101e-05	5.81817085201285e-05	5.81817085201009e-05	5.8181708520101e-05	5.81817085201009e-05	5.81817085201009e-05	5.8181708520101e-05	5.8181708520101e-05	5.8181708520101e-05
29226090	0.000151166325686846	0.000151166325686823	0.000151166325686823	0.000151166325686822	0.000151166325686881	0.000151166325686881	0.000151166325686882	0.000151166325686881	0.000151166325686881	0.000151166325686881	0.000151166325686881	0.000151166325686823	0.000151166325686823	0.000151166325686881	0.000151166325686823	0.000151166325686822	0.000151166325686823	0.000151166325686822	0.000151166325686823	0.000151166325686822	0.000151166325686823
29229250	0.00532841550531044	0.00532841550530922	0.00532841550530922	0.00532841550530921	0.00532841550531228	0.00532841550531227	0.00532841550531228	0.00532841550531229	0.00532841550531227	0.00532841550531227	0.00532841550531227	0.00532841550530923	0.00532841550530923	0.00532841550531227	0.00532841550530922	0.00532841550530923	0.00532841550530922	0.00532841550530923	0.00532841550530922	0.00532841550530923	0.00532841550530921
29236620	1.46106884510787e-05	1.46106884510921e-05	1.46106884510921e-05	1.46106884510921e-05	1.46106884510585e-05	1.46106884510585e-05	1.46106884510585e-05	1.46106884510584e-05	1.46106884510585e-05	1.46106884510585e-05	1.46106884510586e-05	1.4610688451092e-05	1.4610688451092e-05	1.46106884510585e-05	1.46106884510921e-05	1.46106884510921e-05	1.46106884510921e-05	1.4610688451092e-05	1.46106884510922e-05	1.4610688451092e-05	1.46106884510922e-05
29243631	5.67739028096056e-05	5.67739028095781e-05	5.67739028095779e-05	5.6773902809578e-05	5.67739028096472e-05	5.67739028096471e-05	5.67739028096472e-05	5.67739028096467e-05	5.67739028096472e-05	5.67739028096472e-05	5.67739028096473e-05	5.67739028095777e-05	5.67739028095777e-05	5.67739028096472e-05	5.67739028095777e-05	5.67739028095778e-05	5.67739028095781e-05	5.67739028095775e-05	5.67739028095783e-05	5.67739028095775e-05	5.67739028095783e-05
29247850	0.00179394527612301	0.00179394527612273	0.00179394527612272	0.00179394527612273	0.00179394527612345	0.00179394527612345	0.00179394527612345	0.00179394527612344	0.00179394527612345	0.00179394527612345	0.00179394527612345	0.00179394527612272	0.00179394527612272	0.00179394527612345	0.00179394527612272	0.00179394527612272	0.00179394527612273	0.00179394527612272	0.00179394527612273	0.00179394527612271	0.00179394527612273
29251231	0.00347574600396991	0.00347574600397044	0.00347574600397044	0.00347574600397044	0.0034757460039691	0.0034757460039691	0.0034757460039691	0.0034757460039691	0.0034757460039691	0.0034757460039691	0.0034757460039691	0.00347574600397044	0.00347574600397044	0.0034757460039691	0.00347574600397044	0.00347574600397044	0.00347574600397044	0.00347574600397045	0.00347574600397044	0.00347574600397044	0.00347574600397044
29255740	1.10494651841853e-05	1.10494651841842e-05	1.10494651841842e-05	1.10494651841841e-05	1.1049465184187e-05	1.1049465184187e-05	1.1049465184187e-05	1.1049465184187e-05	1.1049465184187e-05	1.1049465184187e-05	1.1049465184187e-05	1.10494651841842e-05	1.10494651841842e-05	1.1049465184187e-05	1.10494651841842e-05	1.10494651841841e-05	1.10494651841842e-05	1.10494651841842e-05	1.10494651841842e-05	1.10494651841842e-05	1.10494651841841e-05
29257551	2.68703130635754e-05	2.68703130635643e-05	2.68703130635643e-05	2.6870313063564e-05	2.68703130635922e-05	2.68703130635921e-05	2.68703130635923e-05	2.68703130635924e-05	2.68703130635921e-05	2.68703130635921e-05	2.68703130635923e-05	2.68703130635642e-05	2.68703130635642e-05	2.68703130635921e-05	2.68703130635644e-05	2.6870313063564e-05	2.68703130635641e-05	2.68703130635641e-05	2.68703130635643e-05	2.68703130635642e-05	2.68703130635643e-05
29257790	2.41707609310712e-05	2.41707609311222e-05	2.41707609311222e-05	2.41707609311223e-05	2.41707609309952e-05	2.41707609309953e-05	2.41707609309953e-05	2.41707609309952e-05	2.41707609309905e-05	2.41707609309954e-05	2.41707609309953e-05	2.41707609311223e-05	2.41707609311223e-05	2.41707609309953e-05	2.41707609311224e-05	2.41707609311223e-05	2.41707609311224e-05	2.41707609311222e-05	2.41707609311223e-05	2.41707609311223e-05	2.41707609311223e-05
29267141	0.000151624319193053	0.000151624319192886	0.000151624319192886	0.000151624319192886	0.000151624319193304	0.000151624319193304	0.000151624319193304	0.000151624319193304	0.000151624319193304	0.000151624319193304	0.000151624319193304	0.000151624319192886	0.000151624319192886	0.000151624319193304	0.000151624319192886	0.000151624319192886	0.000151624319192886	0.000151624319192886	0.000151624319192886	0.000151624319192886	0.000151624319192886
29274460	0.00107398704064035	0.0010739870406402	0.0010739870406402	0.0010739870406402	0.00107398704064059	0.00107398704064059	0.00107398704064059	0.00107398704064059	0.00107398704064059	0.00107398704064059	0.00107398704064059	0.0010739870406402	0.0010739870406402	0.00107398704064059	0.0010739870406402	0.0010739870406402	0.0010739870406402	0.0010739870406402	0.0010739870406402	0.0010739870406402	0.0010739870406402
29277081	0.00168059525631825	0.00168059525631824	0.00168059525631824	0.00168059525631824	0.00168059525631827	0.00168059525631827	0.00168059525631827	0.00168059525631827	0.00168059525631827	0.00168059525631827	0.00168059525631827	0.00168059525631825	0.00168059525631825	0.00168059525631827	0.00168059525631825	0.00168059525631825	0.00168059525631824	0.00168059525631824	0.00168059525631824	0.00168059525631824	0.00168059525631824
29280480	0.0139608876937508	0.0139608876937509	0.0139608876937509	0.0139608876937508	0.0139608876937509	0.0139608876937508	0.0139608876937509	0.0139608876937508	0.0139608876937508	0.0139608876937509	0.0139608876937509	0.0139608876937508	0.0139608876937508	0.0139608876937509	0.0139608876937507	0.0139608876937508	0.0139608876937508	0.0139608876937508	0.0139608876937509	0.0139608876937508	0.0139608876937509
29280890	0.23248678578191	0.232486785781904	0.232486785781904	0.232486785781904	0.23248678578192	0.23248678578192	0.23248678578192	0.23248678578192	0.23248678578192	0.23248678578192	0.23248678578192	0.232486785781904	0.232486785781904	0.23248678578192	0.232486785781904	0.232486785781904	0.232486785781904	0.232486785781904	0.232486785781904	0.232486785781904	0.232486785781904
29283110	2.75080372076961e-06	2.75080372076766e-06	2.75080372076766e-06	2.75080372076806e-06	2.75080372077248e-06	2.75080372077249e-06	2.75080372077249e-06	2.75080372077249e-06	2.75080372077249e-06	2.75080372077249e-06	2.75080372077248e-06	2.75080372076766e-06	2.75080372076765e-06	2.7508037207725e-06	2.75080372076765e-06	2.75080372076765e-06	2.75080372076767e-06	2.75080372076766e-06	2.75080372076766e-06	2.75080372076766e-06	2.75080372076765e-06
29284331	0.000836387876195854	0.000836387876195933	0.000836387876195933	0.00083638787619593	0.000836387876195739	0.000836387876195735	0.000836387876195738	0.000836387876195738	0.000836387876195737	0.000836387876195737	0.000836387876195737	0.000836387876195932	0.000836387876195933	0.000836387876195738	0.000836387876195931	0.00083638787619593	0.000836387876195932	0.000836387876195933	0.000836387876195931	0.000836387876195928	0.00083638787619593
29286091	0.000646341725044623	0.000646341725044633	0.000646341725044633	0.000646341725044633	0.000646341725044608	0.000646341725044612	0.000646341725044612	0.000646341725044612	0.00064634172504461	0.00064634172504461	0.00064634172504461	0.000646341725044632	0.000646341725044632	0.000646341725044608	0.000646341725044632	0.000646341725044632	0.00064634172504463	0.000646341725044633	0.00064634172504463	0.00064634172504463	0.00064634172504463
29288251	0.00152028854661171	0.00152028854661208	0.00152028854661208	0.00152028854661207	0.00152028854661116	0.00152028854661115	0.00152028854661115	0.00152028854661116	0.00152028854661115	0.00152028854661115	0.00152028854661115	0.00152028854661208	0.00152028854661207	0.00152028854661115	0.00152028854661207	0.00152028854661208	0.00152028854661207	0.00152028854661208	0.00152028854661207	0.00152028854661208	0.00152028854661207
29289361	0.000550860261887115	0.000550860261887561	0.000550860261887561	0.000550860261887561	0.000550860261886446	0.000550860261886446	0.000550860261886446	0.000550860261886446	0.000550860261886446	0.000550860261886446	0.000550860261886446	0.000550860261887561	0.000550860261887561	0.000550860261886446	0.000550860261887561	0.000550860261887561	0.000550860261887561	0.000550860261887561	0.000550860261887561	0.000550860261887561	0.000550860261887561
29292171	0.00087727766604342	0.00087727766604249	0.00087727766604249	0.00087727766604249	0.000877277666044812	0.000877277666044812	0.000877277666044812	0.000877277666044812	0.000877277666044812	0.000877277666044812	0.000877277666044812	0.00087727766604249	0.00087727766604249	0.000877277666044812	0.00087727766604249	0.00087727766604249	0.00087727766604249	0.00087727766604249	0.00087727766604249	0.00087727766604249	0.00087727766604249
29292180	0.640462794380303	0.640462794380145	0.640462794380145	0.640462794380147	0.640462794380538	0.640462794380539	0.640462794380539	0.640462794380538	0.640462794380538	0.64046279438054	0.64046279438054	0.640462794380146	0.640462794380147	0.640462794380539	0.640462794380145	0.640462794380145	0.640462794380145	0.640462794380146	0.640462794380145	0.640462794380145	0.640462794380146
29295980	0.000133227430649502	0.000133227430649501	0.000133227430649501	0.000133227430649521	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649502	0.000133227430649502	0.000133227430649501	0.000133227430649501	0.000133227430649501	0.000133227430649502	0.000133227430649501
29297201	7.01440720890898e-05	7.01440720890501e-05	7.01440720890501e-05	7.01440720890501e-05	7.01440720891495e-05	7.01440720891492e-05	7.01440720891495e-05	7.01440720891495e-05	7.01440720891495e-05	7.01440720891495e-05	7.01440720891492e-05	7.01440720890503e-05	7.01440720890501e-05	7.01440720891497e-05	7.01440720890501e-05	7.01440720890498e-05	7.01440720890501e-05	7.01440720890501e-05	7.01440720890501e-05	7.01440720890501e-05	7.01440720890503e-05
29298431	0.00168251667611204	0.0016825166761122	0.00168251667611221	0.00168251667611221	0.00168251667611179	0.0016825166761118	0.0016825166761118	0.00168251667611179	0.00168251667611179	0.00168251667611179	0.0016825166761118	0.0016825166761122	0.00168251667611221	0.00168251667611179	0.0016825166761122	0.00168251667611221	0.00168251667611221	0.0016825166761122	0.0016825166761122	0.00168251667611221	0.00168251667611221
29300881	3.58703955205018e-05	3.58703955204922e-05	3.58703955204923e-05	3.58703955204922e-05	3.58703955205163e-05	3.58703955205162e-05	3.58703955205164e-05	3.58703955205163e-05	3.58703955205163e-05	3.58703955205163e-05	3.58703955205164e-05	3.58703955204922e-05	3.58703955204923e-05	3.58703955205163e-05	3.58703955204922e-05	3.58703955204921e-05	3.58703955204923e-05	3.58703955204922e-05	3.58703955204922e-05	3.58703955204921e-05	3.58703955204921e-05
29300941	1.11066560839559e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839432e-05	1.11066560839774e-05	1.1106656083977e-05	1.11066560839774e-05	1.1106656083977e-05	1.11066560839774e-05	1.11066560839774e-05	1.11066560839774e-05	1.11066560839416e-05	1.11066560839416e-05	1.1106656083977e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839416e-05	1.11066560839416e-05
29302760	9.85510003380415e-06	9.85510003380352e-06	9.85510003380353e-06	9.85510003380352e-06	9.85510003380506e-06	9.85510003380506e-06	9.85510003380499e-06	9.85510003380506e-06	9.85510003380506e-06	9.85510003380506e-06	9.85510003380499e-06	9.8551000338036e-06	9.8551000338036e-06	9.85510003380506e-06	9.85510003380359e-06	9.85510003380352e-06	9.8551000338036e-06	9.8551000338036e-06	9.85510003380359e-06	9.85510003380353e-06	9.85510003380352e-06
29304511	0.000737790301779177	0.000737790301779101	0.000737790301779104	0.000737790301779108	0.000737790301779285	0.000737790301779289	0.000737790301779287	0.000737790301779285	0.000737790301779285	0.000737790301779289	0.000737790301779291	0.000737790301779105	0.000737790301779108	0.000737790301779289	0.000737790301779101	0.000737790301779101	0.000737790301779104	0.000737790301779105	0.000737790301779101	0.000737790301779101	0.000737790301779105
29315630	0.000307131937133022	0.000307131937133426	0.000307131937133428	0.000307131937133426	0.000307131937132416	0.000307131937132414	0.000307131937132414	0.000307131937132415	0.000307131937132416	0.000307131937132414	0.000307131937132414	0.000307131937133428	0.000307131937133428	0.000307131937132416	0.000307131937133426	0.000307131937133426	0.000307131937133426	0.000307131937133426	0.000307131937133426	0.000307131937133426	0.000307131937133427
29322410	9.01377074402648e-05	9.0137707440237e-05	9.0137707440237e-05	9.0137707440237e-05	9.01377074403061e-05	9.01377074403064e-05	9.01377074403064e-05	9.01377074403064e-05	9.01377074403061e-05	9.01377074403064e-05	9.01377074403061e-05	9.01377074402373e-05	9.01377074402373e-05	9.01377074403061e-05	9.01377074402373e-05	9.01377074402373e-05	9.0137707440237e-05	9.0137707440237e-05	9.0137707440237e-05	9.0137707440237e-05	9.0137707440237e-05
29325391	0.00218154745582401	0.00218154745582436	0.0021815474558244	0.00218154745582437	0.00218154745582344	0.00218154745582344	0.00218154745582344	0.00218154745582348	0.00218154745582344	0.00218154745582344	0.00218154745582344	0.0021815474558244	0.0021815474558244	0.00218154745582344	0.0021815474558244	0.0021815474558244	0.00218154745582437	0.0021815474558244	0.00218154745582437	0.0021815474558244	0.00218154745582437
29332120	3.38157050419659e-06	3.38157050419811e-06	3.38157050419809e-06	3.38157050419861e-06	3.38157050419428e-06	3.38157050419428e-06	3.38157050419428e-06	3.38157050419428e-06	3.38157050419428e-06	3.38157050419428e-06	3.38157050419425e-06	3.38157050419812e-06	3.38157050419809e-06	3.38157050419428e-06	3.38157050419809e-06	3.38157050419809e-06	3.38157050419812e-06	3.38157050419809e-06	3.38157050419809e-06	3.38157050419812e-06	3.38157050419809e-06
29334690	4.5534918586328e-06	4.55349185863221e-06	4.55349185863223e-06	4.55349185863221e-06	4.55349185863373e-06	4.55349185863358e-06	4.55349185863373e-06	4.55349185863359e-06	4.55349185863373e-06	4.55349185863373e-06	4.55349185863373e-06	4.55349185863223e-06	4.55349185863223e-06	4.55349185863358e-06	4.55349185863223e-06	4.55349185863223e-06	4.55349185863221e-06	4.55349185863223e-06	4.55349185863221e-06	4.55349185863223e-06	4.55349185863221e-06
29334750	1.50351725852498e-05	1.50351725852416e-05	1.50351725852416e-05	1.50351725852417e-05	1.50351725852618e-05	1.50351725852619e-05	1.5035172585262e-05	1.50351725852618e-05	1.50351725852619e-05	1.50351725852619e-05	1.50351725852619e-05	1.50351725852416e-05	1.50351725852417e-05	1.50351725852618e-05	1.50351725852418e-05	1.50351725852417e-05	1.50351725852417e-05	1.50351725852417e-05	1.50351725852417e-05	1.50351725852417e-05	1.50351725852417e-05
29338140	3.99430814672996e-06	3.99430814672934e-06	3.99430814672934e-06	3.99430814672935e-06	3.99430814673087e-06	3.99430814673091e-06	3.99430814673089e-06	3.99430814673091e-06	3.99430814673087e-06	3.99430814673087e-06	3.99430814673087e-06	3.99430814672936e-06	3.99430814672934e-06	3.99430814673088e-06	3.99430814672936e-06	3.99430814672935e-06	3.99430814672934e-06	3.99430814672937e-06	3.99430814672935e-06	3.99430814672936e-06	3.99430814672932e-06
29344801	0.000108242842250142	0.000108242842250116	0.000108242842250116	0.000108242842250116	0.000108242842250183	0.000108242842250183	0.000108242842250183	0.000108242842250183	0.000108242842250182	0.000108242842250182	0.000108242842250183	0.000108242842250115	0.000108242842250116	0.000108242842250183	0.000108242842250115	0.000108242842250116	0.000108242842250116	0.000108242842250116	0.000108242842250115	0.000108242842250116	0.000108242842250116
29344861	0.0010168709104316	0.00101687091043119	0.00101687091043119	0.00101687091043119	0.00101687091043223	0.00101687091043223	0.00101687091043223	0.00101687091043223	0.00101687091043223	0.00101687091043223	0.00101687091043223	0.00101687091043119	0.00101687091043119	0.00101687091043223	0.00101687091043119	0.00101687091043119	0.00101687091043119	0.00101687091043119	0.00101687091043119	0.00101687091043119	0.00101687091043119
29345860	0.00388760060293848	0.00388760060293907	0.00388760060293907	0.00388760060293907	0.00388760060293759	0.00388760060293759	0.00388760060293759	0.00388760060293759	0.00388760060293759	0.00388760060293759	0.00388760060293759	0.00388760060293907	0.00388760060293907	0.00388760060293759	0.00388760060293907	0.00388760060293907	0.00388760060293907	0.00388760060293907	0.00388760060293907	0.00388760060293907	0.00388760060293907
29346321	1.63410584095119e-05	1.63410584095093e-05	1.63410584095093e-05	1.63410584095117e-05	1.63410584095157e-05	1.63410584095158e-05	1.63410584095158e-05	1.63410584095158e-05	1.63410584095138e-05	1.63410584095158e-05	1.63410584095158e-05	1.63410584095092e-05	1.63410584095093e-05	1.63410584095158e-05	1.63410584095093e-05	1.63410584095092e-05	1.63410584095093e-05	1.63410584095093e-05	1.63410584095092e-05	1.63410584095093e-05	1.63410584095092e-05
29346800	8.91932495347268e-05	8.91932495347187e-05	8.91932495347193e-05	8.91932495347193e-05	8.91932495347375e-05	8.91932495347381e-05	8.91932495347388e-05	8.91932495347388e-05	8.91932495347375e-05	8.91932495347388e-05	8.91932495347375e-05	8.91932495347193e-05	8.91932495347183e-05	8.91932495347388e-05	8.91932495347193e-05	8.91932495347196e-05	8.91932495347193e-05	8.91932495347196e-05	8.91932495347202e-05	8.9193249534718e-05	8.91932495347199e-05
29347841	2.15117851981113e-05	2.15117851981023e-05	2.15117851981024e-05	2.15117851981023e-05	2.15117851981247e-05	2.15117851981248e-05	2.15117851981248e-05	2.15117851981248e-05	2.15117851981248e-05	2.15117851981249e-05	2.15117851981248e-05	2.15117851981023e-05	2.15117851981023e-05	2.15117851981249e-05	2.15117851981023e-05	2.15117851981022e-05	2.15117851981024e-05	2.15117851981023e-05	2.15117851981023e-05	2.15117851981024e-05	2.15117851981022e-05
29347901	2.5217130235218e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302351741e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302351741e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05	2.52171302352473e-05
29348781	8.17112108635031e-05	8.17112108634262e-05	8.17112108634261e-05	8.17112108634263e-05	8.17112108636185e-05	8.17112108636185e-05	8.17112108636188e-05	8.17112108636185e-05	8.17112108636185e-05	8.17112108636185e-05	8.17112108636183e-05	8.17112108634262e-05	8.17112108634265e-05	8.17112108636185e-05	8.17112108634258e-05	8.17112108634256e-05	8.17112108634265e-05	8.17112108634262e-05	8.17112108634258e-05	8.17112108634262e-05	8.17112108634258e-05
29351010	3.09311076352815e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076353161e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076353161e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05	3.09311076352585e-05
29352931	0.000107633501751827	0.000107633501752072	0.000107633501752073	0.000107633501752088	0.000107633501751457	0.000107633501751456	0.000107633501751457	0.000107633501751456	0.000107633501751457	0.000107633501751456	0.000107633501751457	0.000107633501752073	0.000107633501752073	0.000107633501751457	0.000107633501752072	0.000107633501752072	0.000107633501752073	0.000107633501752072	0.000107633501752072	0.000107633501752072	0.000107633501752073
29357321	0.011058061465304	0.0110580614653072	0.0110580614653072	0.0110580614653072	0.0110580614652991	0.0110580614652991	0.0110580614652991	0.0110580614652992	0.0110580614652991	0.0110580614652991	0.0110580614652991	0.0110580614653072	0.0110580614653072	0.0110580614652991	0.0110580614653072	0.0110580614653072	0.0110580614653072	0.0110580614653072	0.0110580614653072	0.0110580614653072	0.0110580614653072
29361420	2.42907531615847e-05	2.42907531615853e-05	2.42907531615853e-05	2.42907531615854e-05	2.42907531615837e-05	2.42907531615839e-05	2.42907531615839e-05	2.42907531615839e-05	2.42907531615837e-05	2.42907531615838e-05	2.42907531615837e-05	2.42907531615854e-05	2.42907531615853e-05	2.42907531615838e-05	2.42907531615855e-05	2.42907531615854e-05	2.42907531615853e-05	2.42907531615855e-05	2.42907531615854e-05	2.42907531615855e-05	2.42907531615853e-05
29361471	3.88459099406802e-06	3.8845909940652e-06	3.88459099406521e-06	3.8845909940652e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099407223e-06	3.88459099406521e-06	3.88459099406521e-06	3.88459099407223e-06	3.8845909940652e-06	3.8845909940652e-06	3.8845909940652e-06	3.8845909940652e-06	3.8845909940652e-06	3.8845909940652e-06	3.88459099406521e-06
