numero_de_cliente	clase_ternaria	prob	prob_1	prob_2	prob_3	prob_4	prob_5	prob_6	prob_7	prob_8	prob_9	prob_10	prob_11	prob_12	prob_13	prob_14	prob_15	prob_16	prob_17	prob_18	prob_19	prob_20
29207790	CONTINUA	0.000371656636091789	0.000371656636091789	0.000371656636091787	0.000371656636091789	0.000371656636091789	0.000371656636091789	0.000371656636091787	0.000371656636091789	0.000371656636091787	0.000371656636091789	0.000371656636091787	0.000371656636091789	0.000371656636091789	0.000371656636091789	0.000371656636091789	0.000371656636091789	0.000371656636091787	0.000371656636091789	0.000371656636091789	0.000371656636091789	0.000371656636091789
29207901	CONTINUA	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224	0.00195516577278224
29215330	CONTINUA	7.48235711139937e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139935e-06	7.48235711139935e-06	7.48235711139935e-06	7.48235711139935e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139935e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139935e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139937e-06	7.48235711139935e-06	7.48235711139935e-06
29217500	CONTINUA	5.207917308642e-05	5.207917308642e-05	5.20791730864201e-05	5.20791730864201e-05	5.207917308642e-05	5.20791730864201e-05	5.20791730864201e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.20791730864201e-05	5.20791730864201e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.207917308642e-05	5.20791730864201e-05	5.20791730864201e-05
29218080	CONTINUA	0.000100427423358467	0.000100427423358468	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467	0.000100427423358467
29219250	CONTINUA	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705	0.000777336414218705
29226090	CONTINUA	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05	2.03910318902581e-05
29229250	CONTINUA	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849506	0.0228358228849507	0.0228358228849506	0.0228358228849507	0.0228358228849506	0.0228358228849507	0.0228358228849507	0.0228358228849506	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507	0.0228358228849507
29236620	CONTINUA	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846305e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846305e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05	6.86849100846306e-05
29243631	CONTINUA	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923	0.000160410474585923
29247850	CONTINUA	0.00341421352050974	0.00341421352050975	0.00341421352050975	0.00341421352050974	0.00341421352050974	0.00341421352050974	0.00341421352050975	0.00341421352050975	0.00341421352050974	0.00341421352050974	0.00341421352050975	0.00341421352050974	0.00341421352050975	0.00341421352050975	0.00341421352050974	0.00341421352050974	0.00341421352050974	0.00341421352050974	0.00341421352050974	0.00341421352050974	0.00341421352050974
29251231	CONTINUA	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369	0.000989736245121369
29255740	CONTINUA	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05	6.47783058820898e-05
29257551	CONTINUA	0.000301402467178378	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377	0.000301402467178377
29257790	CONTINUA	6.06593875113402e-05	6.06593875113404e-05	6.06593875113401e-05	6.06593875113403e-05	6.06593875113402e-05	6.06593875113402e-05	6.065938751134e-05	6.06593875113401e-05	6.06593875113401e-05	6.06593875113401e-05	6.065938751134e-05	6.06593875113403e-05	6.06593875113401e-05	6.06593875113401e-05	6.06593875113404e-05	6.065938751134e-05	6.065938751134e-05	6.06593875113404e-05	6.06593875113401e-05	6.06593875113404e-05	6.06593875113402e-05
29267141	CONTINUA	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05	7.79844068931285e-05
29274460	CONTINUA	0.00070932015240788	0.000709320152407881	0.000709320152407879	0.000709320152407881	0.000709320152407879	0.000709320152407881	0.000709320152407879	0.000709320152407879	0.000709320152407879	0.000709320152407879	0.000709320152407879	0.000709320152407881	0.000709320152407879	0.000709320152407879	0.000709320152407881	0.000709320152407879	0.000709320152407879	0.000709320152407881	0.000709320152407879	0.000709320152407881	0.000709320152407879
29277081	CONTINUA	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329	0.00441282172480329
29280480	CONTINUA	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057	0.011032194724057
29280890	CONTINUA	0.0315940858660312	0.0315940858660312	0.0315940858660312	0.0315940858660312	0.0315940858660311	0.0315940858660312	0.0315940858660312	0.0315940858660311	0.0315940858660311	0.0315940858660311	0.0315940858660312	0.0315940858660312	0.0315940858660311	0.0315940858660311	0.0315940858660312	0.0315940858660312	0.0315940858660312	0.0315940858660312	0.0315940858660311	0.0315940858660312	0.0315940858660311
29283110	CONTINUA	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05	1.5806608987211e-05
29284331	CONTINUA	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655945	0.000438403545655944	0.000438403545655945	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655945	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944	0.000438403545655944
29286091	CONTINUA	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879	0.00366962045068879
29289361	CONTINUA	0.000950165515878072	0.000950165515878072	0.000950165515878071	0.000950165515878073	0.000950165515878072	0.000950165515878072	0.000950165515878073	0.000950165515878072	0.000950165515878072	0.000950165515878072	0.000950165515878073	0.000950165515878072	0.000950165515878073	0.000950165515878073	0.000950165515878073	0.000950165515878072	0.000950165515878071	0.000950165515878072	0.000950165515878072	0.000950165515878072	0.000950165515878072
29292171	CONTINUA	0.00147712002273994	0.00147712002273994	0.00147712002273994	0.00147712002273994	0.00147712002273995	0.00147712002273994	0.00147712002273994	0.00147712002273994	0.00147712002273994	0.00147712002273995	0.00147712002273994	0.00147712002273994	0.00147712002273994	0.00147712002273995	0.00147712002273995	0.00147712002273995	0.00147712002273994	0.00147712002273995	0.00147712002273994	0.00147712002273995	0.00147712002273994
29292180	CONTINUA	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859	0.00523693987316859
29295980	CONTINUA	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145	0.000342043726483145
29297201	CONTINUA	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.0010792108111124	0.0010792108111124	0.0010792108111124	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.0010792108111124	0.00107921081111241	0.0010792108111124	0.00107921081111241	0.0010792108111124
29298431	CONTINUA	0.00766226727780026	0.00766226727780026	0.00766226727780026	0.00766226727780027	0.00766226727780026	0.00766226727780027	0.00766226727780027	0.00766226727780027	0.00766226727780026	0.00766226727780027	0.00766226727780027	0.00766226727780027	0.00766226727780026	0.00766226727780026	0.00766226727780027	0.00766226727780026	0.00766226727780026	0.00766226727780026	0.00766226727780026	0.00766226727780026	0.00766226727780027
29300881	CONTINUA	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510296e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510296e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05	3.08445518510297e-05
29300941	CONTINUA	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05	2.60601868224669e-05
29302760	CONTINUA	0.000104873531146111	0.000104873531146111	0.000104873531146111	0.00010487353114611	0.00010487353114611	0.000104873531146111	0.00010487353114611	0.000104873531146111	0.000104873531146111	0.00010487353114611	0.000104873531146111	0.000104873531146111	0.000104873531146111	0.00010487353114611	0.000104873531146111	0.000104873531146111	0.000104873531146111	0.000104873531146111	0.000104873531146111	0.00010487353114611	0.00010487353114611
29304511	CONTINUA	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915	0.000629758642973915
29315630	CONTINUA	0.000255989273570393	0.000255989273570392	0.000255989273570392	0.000255989273570391	0.000255989273570391	0.000255989273570394	0.000255989273570394	0.000255989273570392	0.000255989273570392	0.000255989273570394	0.000255989273570391	0.000255989273570392	0.000255989273570392	0.000255989273570391	0.000255989273570392	0.000255989273570394	0.000255989273570391	0.000255989273570394	0.000255989273570392	0.000255989273570394	0.000255989273570392
29322410	CONTINUA	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628	0.000224614762759628
29325391	CONTINUA	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319	0.00220249020002319
29332120	CONTINUA	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05	1.15498727419624e-05
29334690	CONTINUA	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007	0.000136092230008007
29334750	CONTINUA	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06	6.21857335025005e-06
29338140	CONTINUA	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698	0.000100336388539698
29344801	CONTINUA	0.000687726245396694	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695	0.000687726245396695
29344861	CONTINUA	0.00189492394648153	0.00189492394648168	0.00189492394648145	0.00189492394648168	0.00189492394648145	0.00189492394648168	0.00189492394648145	0.00189492394648145	0.00189492394648145	0.00189492394648145	0.00189492394648145	0.00189492394648168	0.00189492394648145	0.00189492394648145	0.00189492394648168	0.00189492394648145	0.00189492394648145	0.00189492394648168	0.00189492394648145	0.00189492394648168	0.00189492394648145
29345860	CONTINUA	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292568	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292568	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292567	0.000730702550292568	0.000730702550292568	0.000730702550292569	0.000730702550292567	0.000730702550292567
29346321	CONTINUA	9.25234687646908e-06	9.25234687646909e-06	9.25234687646906e-06	9.25234687646909e-06	9.25234687646909e-06	9.25234687646909e-06	9.25234687646909e-06	9.25234687646906e-06	9.25234687646906e-06	9.25234687646906e-06	9.25234687646909e-06	9.25234687646913e-06	9.25234687646909e-06	9.25234687646906e-06	9.25234687646909e-06	9.25234687646909e-06	9.25234687646906e-06	9.25234687646909e-06	9.25234687646906e-06	9.25234687646909e-06	9.25234687646906e-06
29346800	CONTINUA	0.000700688389972633	0.000700688389972634	0.000700688389972634	0.000700688389972633	0.000700688389972634	0.000700688389972633	0.000700688389972633	0.000700688389972634	0.000700688389972634	0.000700688389972634	0.000700688389972633	0.000700688389972634	0.000700688389972633	0.000700688389972633	0.000700688389972634	0.000700688389972633	0.000700688389972633	0.000700688389972634	0.000700688389972634	0.000700688389972634	0.000700688389972634
29347841	CONTINUA	6.94380314449351e-05	6.94380314449353e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05	6.9438031444935e-05	6.9438031444935e-05	6.9438031444935e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05	6.94380314449353e-05	6.9438031444935e-05
29347901	CONTINUA	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.36080621731889e-05	3.36080621731889e-05	3.36080621731889e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05	3.3608062173189e-05	3.36080621731889e-05
29348781	CONTINUA	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966	0.000203329392141966
29351010	CONTINUA	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946	0.000213272901914946
29352931	CONTINUA	5.27316247486565e-06	5.27316247486567e-06	5.27316247486565e-06	5.27316247486565e-06	5.27316247486564e-06	5.27316247486566e-06	5.27316247486564e-06	5.27316247486565e-06	5.27316247486565e-06	5.27316247486564e-06	5.27316247486565e-06	5.27316247486567e-06	5.27316247486565e-06	5.27316247486564e-06	5.27316247486567e-06	5.27316247486565e-06	5.27316247486565e-06	5.27316247486567e-06	5.27316247486565e-06	5.27316247486565e-06	5.27316247486564e-06
29357321	CONTINUA	0.00256884849469204	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469204	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205	0.00256884849469205
29361420	CONTINUA	0.000189373109941565	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564	0.000189373109941564
29361471	CONTINUA	8.23328563920201e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05	8.233285639202e-05
29362581	CONTINUA	2.74842237468133e-05	2.74842237468134e-05	2.74842237468133e-05	2.74842237468133e-05	2.74842237468132e-05	2.74842237468133e-05	2.74842237468132e-05	2.74842237468134e-05	2.74842237468133e-05	2.74842237468132e-05	2.74842237468133e-05	2.74842237468134e-05	2.74842237468134e-05	2.74842237468133e-05	2.74842237468134e-05	2.74842237468133e-05	2.74842237468132e-05	2.74842237468133e-05	2.74842237468133e-05	2.74842237468133e-05	2.74842237468133e-05
29362871	CONTINUA	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124	0.000966347547978124
